date,id,item_nbr,unit_sales,onpromotion,class,event_national,holiday_national,holiday_local,month,day_of_month,week_of_month,day_of_week,year,season,workday,wageday,month_sin,month_cos,day_of_month_sin,day_of_month_cos,week_of_month_sin,week_of_month_cos,day_of_week_sin,day_of_week_cos,season_sin,season_cos,tempmax,tempmin,oil_price,item_name
2015-03-12,42766793,1333307,71,False,2786,False,False,False,3,12,2,4,2015,1,True,False,1.0,6.123233995736766e-17,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,22.9,10.9,47.12,B
2015-03-13,42826381,1333307,60,False,2786,False,False,False,3,13,2,5,2015,1,True,False,1.0,6.123233995736766e-17,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,20.8,12.2,44.88,B
2015-03-14,42890586,1333307,97,False,2786,False,False,False,3,14,2,6,2015,1,False,False,1.0,6.123233995736766e-17,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.1,12.1,44.88,B
2015-03-15,42954532,1333307,93,False,2786,False,False,False,3,15,3,7,2015,1,False,True,1.0,6.123233995736766e-17,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,20.9,12.4,44.88,B
2015-03-16,43016003,1333307,83,False,2786,False,False,False,3,16,3,1,2015,1,True,False,1.0,6.123233995736766e-17,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.3,12.0,43.93,B
2015-03-17,43076004,1333307,93,False,2786,False,False,False,3,17,3,2,2015,1,True,False,1.0,6.123233995736766e-17,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,18.1,12.2,43.39,B
2015-03-18,43134554,1333307,76,False,2786,False,False,False,3,18,3,3,2015,1,True,False,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,15.9,11.1,44.63,B
2015-03-19,43193350,1333307,74,False,2786,False,False,False,3,19,3,4,2015,1,True,False,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.0,10.6,44.02,B
2015-03-20,43254685,1333307,76,False,2786,False,False,False,3,20,3,5,2015,1,True,False,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,17.9,10.3,46.0,B
2015-03-21,43320190,1333307,86,False,2786,False,False,False,3,21,3,6,2015,1,False,False,1.0,6.123233995736766e-17,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,20.9,9.9,46.0,B
2015-03-22,43385160,1333307,90,False,2786,False,False,False,3,22,4,7,2015,1,False,False,1.0,6.123233995736766e-17,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,19.9,7.9,46.0,B
2015-03-23,43447658,1333307,97,False,2786,False,False,False,3,23,4,1,2015,1,True,False,1.0,6.123233995736766e-17,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.0,8.1,47.4,B
2015-03-24,43508378,1333307,89,False,2786,False,False,False,3,24,4,2,2015,1,True,False,1.0,6.123233995736766e-17,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,22.8,8.6,47.03,B
2015-03-25,43568443,1333307,57,False,2786,False,False,False,3,25,4,3,2015,1,True,False,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,21.1,10.6,48.75,B
2015-03-26,43627662,1333307,84,False,2786,False,False,False,3,26,4,4,2015,1,True,False,1.0,6.123233995736766e-17,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,21.8,10.1,51.41,B
2015-03-27,43688341,1333307,71,False,2786,False,False,False,3,27,4,5,2015,1,True,False,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,22.8,11.7,48.83,B
2015-03-28,43753028,1333307,87,False,2786,False,False,False,3,28,4,6,2015,1,False,False,1.0,6.123233995736766e-17,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,20.8,11.8,48.83,B
2015-03-29,43817957,1333307,74,False,2786,False,False,False,3,29,5,7,2015,1,False,False,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,17.9,11.8,48.83,B
2015-03-30,43879363,1333307,75,False,2786,False,False,False,3,30,5,1,2015,1,True,True,1.0,6.123233995736766e-17,-0.2012985200886602,0.9795299412524944,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,20.8,11.6,48.66,B
2015-03-31,43940644,1333307,87,False,2786,False,False,False,3,31,5,2,2015,1,True,False,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,21.1,10.1,47.72,B
2015-04-01,44004270,1333307,81,False,2786,False,False,False,4,1,1,3,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,20.9,11.1,50.12,B
2015-04-02,44067739,1333307,78,False,2786,False,False,False,4,2,1,4,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,21.1,10.1,49.13,B
2015-04-03,44129915,1333307,90,False,2786,False,True,False,4,3,1,5,2015,1,False,False,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,20.4,11.4,49.13,B
2015-04-04,44195234,1333307,76,False,2786,False,False,False,4,4,1,6,2015,1,False,False,0.8660254037844387,-0.4999999999999998,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,22.0,11.0,49.13,B
2015-04-05,44259040,1333307,88,False,2786,False,False,False,4,5,1,7,2015,1,False,False,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,20.9,11.9,49.13,B
2015-04-06,44321816,1333307,92,False,2786,False,False,False,4,6,1,1,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,28.1,12.7,52.08,B
2015-04-07,44383110,1333307,44,False,2786,False,False,False,4,7,1,2,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,23.7,10.1,53.95,B
2015-04-08,44443717,1333307,97,False,2786,False,False,False,4,8,2,3,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,26.1,10.1,50.44,B
2015-04-09,44503341,1333307,66,False,2786,False,False,False,4,9,2,4,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,26.2,10.1,50.79,B
2015-04-10,44563601,1333307,89,False,2786,False,False,False,4,10,2,5,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23.8,10.1,51.63,B
2015-04-11,44628114,1333307,91,False,2786,False,False,False,4,11,2,6,2015,1,False,False,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.8,9.2,51.63,B
2015-04-12,44692441,1333307,74,False,2786,False,False,False,4,12,2,7,2015,1,False,False,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,24.9,12.5,51.63,B
2015-04-13,44753997,1333307,96,False,2786,False,False,False,4,13,2,1,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,21.5,10.5,51.95,B
2015-04-14,44813966,1333307,96,False,2786,False,False,False,4,14,2,2,2015,1,True,False,0.8660254037844387,-0.4999999999999998,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,20.1,12.1,53.3,B
2015-04-15,44874292,1333307,55,False,2786,False,False,False,4,15,3,3,2015,1,True,True,0.8660254037844387,-0.4999999999999998,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,28.1,9.5,56.25,B
2015-04-16,44935183,1333307,71,False,2786,False,False,False,4,16,3,4,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,26.1,11.0,56.69,B
2015-04-17,44995897,1333307,67,False,2786,False,False,False,4,17,3,5,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,26.1,10.9,55.71,B
2015-04-18,45061020,1333307,99,False,2786,False,False,False,4,18,3,6,2015,1,False,False,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.0,9.1,55.71,B
2015-04-19,45125857,1333307,90,False,2786,False,False,False,4,19,3,7,2015,1,False,False,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.2,11.1,55.71,B
2015-04-20,45188516,1333307,92,False,2786,False,False,False,4,20,3,1,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.2,11.0,56.37,B
2015-04-21,45249556,1333307,76,False,2786,False,False,False,4,21,3,2,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,21.2,11.6,55.58,B
2015-04-22,45309571,1333307,93,False,2786,False,False,False,4,22,4,3,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,23.1,10.0,56.17,B
2015-04-23,45369393,1333307,36,False,2786,False,False,False,4,23,4,4,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,24.6,8.2,56.59,B
2015-04-24,45429669,1333307,39,False,2786,False,False,False,4,24,4,5,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,22.0,12.3,55.98,B
2015-04-25,45494100,1333307,88,False,2786,False,False,False,4,25,4,6,2015,1,False,False,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.2,11.4,55.98,B
2015-04-26,45558441,1333307,91,False,2786,False,False,False,4,26,4,7,2015,1,False,False,0.8660254037844387,-0.4999999999999998,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23.2,10.1,55.98,B
2015-04-27,45619676,1333307,79,False,2786,False,False,False,4,27,4,1,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,24.8,12.1,55.56,B
2015-04-28,45679176,1333307,77,False,2786,False,False,False,4,28,4,2,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,23.0,10.1,57.05,B
2015-04-29,45738391,1333307,81,False,2786,False,False,False,4,29,5,3,2015,1,True,False,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,23.9,11.0,58.55,B
2015-04-30,45799283,1333307,47,False,2786,False,False,False,4,30,5,4,2015,1,True,True,0.8660254037844387,-0.4999999999999998,-0.2012985200886602,0.9795299412524944,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,21.2,12.8,59.62,B
2015-05-01,45864986,1333307,100,False,2786,False,True,False,5,1,1,5,2015,1,False,False,0.5000000000000003,-0.8660254037844385,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21.2,11.1,59.1,B
2015-05-02,45932460,1333307,97,False,2786,False,False,False,5,2,1,6,2015,1,False,False,0.5000000000000003,-0.8660254037844385,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,24.0,9.6,59.1,B
2015-05-03,45998383,1333307,82,False,2786,False,False,False,5,3,1,7,2015,1,False,False,0.5000000000000003,-0.8660254037844385,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,23.3,11.1,59.1,B
2015-05-04,46064120,1333307,92,False,2786,False,False,False,5,4,1,1,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,22.2,10.1,58.92,B
2015-05-05,46129250,1333307,71,False,2786,False,False,False,5,5,1,2,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,23.6,11.6,60.38,B
2015-05-06,46193627,1333307,94,False,2786,False,False,False,5,6,1,3,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.1,10.1,60.93,B
2015-05-07,46256852,1333307,91,False,2786,False,False,False,5,7,1,4,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,25.6,9.8,58.99,B
2015-05-08,46319818,1333307,90,False,2786,False,False,False,5,8,2,5,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,26.0,8.9,59.41,B
2015-05-09,46388396,1333307,72,False,2786,False,True,False,5,9,2,6,2015,1,False,False,0.5000000000000003,-0.8660254037844385,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,25.0,8.2,59.41,B
2015-05-10,46454164,1333307,87,False,2786,True,False,False,5,10,2,7,2015,1,False,False,0.5000000000000003,-0.8660254037844385,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,24.8,10.1,59.41,B
2015-05-11,46521452,1333307,80,False,2786,False,False,False,5,11,2,1,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,28.1,10.1,59.23,B
2015-05-12,46586985,1333307,69,False,2786,False,False,False,5,12,2,2,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,22.1,12.5,60.72,B
2015-05-13,46651280,1333307,53,False,2786,False,False,False,5,13,2,3,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.485301962531081,-0.8743466161445821,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.9,12.9,60.5,B
2015-05-14,46714881,1333307,67,False,2786,False,False,False,5,14,2,4,2015,1,True,False,0.5000000000000003,-0.8660254037844385,0.299363122973358,-0.9541392564000488,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23.0,12.0,59.89,B
2015-05-15,46779974,1333307,79,False,2786,False,False,False,5,15,3,5,2015,1,True,True,0.5000000000000003,-0.8660254037844385,0.1011683219874322,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,19.8,10.7,59.73,B
2015-05-16,46850996,1333307,96,False,2786,False,False,False,5,16,3,6,2015,1,False,False,0.5000000000000003,-0.8660254037844385,-0.101168321987432,-0.9948693233918952,-0.587785252292473,-0.8090169943749476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.2,12.0,59.73,B
2015-05-17,46922589,1333307,86,False,2786,False,False,False,5,17,3,7,2015,1,False,False,0.5000000000000003,-0.8660254037844385,-0.2993631229733577,-0.9541392564000488,-0.587785252292473,-0.8090169943749476,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,22.1,10.2,59.73,B
2015-05-18,46989727,1333307,84,False,2786,False,False,False,5,18,3,1,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.4853019625310808,-0.8743466161445822,-0.587785252292473,-0.8090169943749476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,23.0,10.1,59.44,B
2015-05-19,47055044,1333307,79,False,2786,False,False,False,5,19,3,2,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.651372482722222,-0.7587581226927911,-0.587785252292473,-0.8090169943749476,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,24.8,12.1,57.3,B
2015-05-20,47120103,1333307,78,False,2786,False,False,False,5,20,3,3,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.7907757369376986,-0.6121059825476627,-0.587785252292473,-0.8090169943749476,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,23.8,12.0,58.96,B
2015-05-21,47184464,1333307,91,False,2786,False,False,False,5,21,3,4,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.4403941515576342,-0.587785252292473,-0.8090169943749476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,22.1,12.2,60.18,B
2015-05-22,47248923,1333307,99,False,2786,False,False,False,5,22,4,5,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.9680771188662044,-0.2506525322587205,-0.9510565162951536,0.3090169943749472,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,25.9,10.1,58.88,B
2015-05-23,47319281,1333307,99,False,2786,False,False,False,5,23,4,6,2015,1,False,False,0.5000000000000003,-0.8660254037844385,-0.9987165071710528,-0.0506491688387126,-0.9510565162951536,0.3090169943749472,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,23.7,11.0,58.88,B
2015-05-24,47390223,1333307,82,False,2786,False,True,False,5,24,4,7,2015,1,False,False,0.5000000000000003,-0.8660254037844385,-0.9884683243281114,0.1514277775045766,-0.9510565162951536,0.3090169943749472,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.3,9.9,58.88,B
2015-05-25,47459102,1333307,97,False,2786,False,False,False,5,25,4,1,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,-0.9510565162951536,0.3090169943749472,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,18.3,10.7,58.88,B
2015-05-26,47526426,1333307,76,False,2786,False,False,False,5,26,4,2,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.848644257494751,0.5289640103269624,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,22.1,9.5,57.29,B
2015-05-27,47592989,1333307,36,False,2786,False,False,False,5,27,4,3,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.72479278722912,0.6889669190756865,-0.9510565162951536,0.3090169943749472,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22.0,11.1,57.51,B
2015-05-28,47658904,1333307,63,False,2786,False,False,False,5,28,4,4,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.5712682150947924,0.8207634412072763,-0.9510565162951536,0.3090169943749472,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.2,11.4,57.69,B
2015-05-29,47728702,1333307,66,False,2786,False,False,False,5,29,5,5,2015,1,True,False,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,19.3,10.9,60.25,B
2015-05-30,47805427,1333307,65,False,2786,False,False,False,5,30,5,6,2015,1,False,True,0.5000000000000003,-0.8660254037844385,-0.2012985200886602,0.9795299412524944,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,21.2,10.9,60.25,B
2015-05-31,47883068,1333307,100,False,2786,False,False,False,5,31,5,7,2015,1,False,False,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,21.1,11.1,60.25,B
2015-06-01,47963282,1333307,166,False,2786,False,False,False,6,1,1,1,2015,2,True,False,1.2246467991473532e-16,-1.0,0.20129852008866,0.9795299412524944,0.9510565162951536,0.3090169943749474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,23.0,10.7,60.24,B
2015-06-02,48043574,1333307,96,False,2786,False,False,False,6,2,1,2,2015,2,True,False,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.9510565162951536,0.3090169943749474,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,23.8,9.1,61.3,B
2015-06-03,48122416,1333307,191,False,2786,False,False,False,6,3,1,3,2015,2,True,False,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,0.9510565162951536,0.3090169943749474,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,22.7,9.1,59.67,B
2015-06-04,48199933,1333307,86,False,2786,False,False,False,6,4,1,4,2015,2,True,False,1.2246467991473532e-16,-1.0,0.7247927872291199,0.6889669190756866,0.9510565162951536,0.3090169943749474,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,23.0,12.5,58.0,B
2015-06-05,48277379,1333307,89,False,2786,False,False,False,6,5,1,5,2015,2,True,False,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,0.9510565162951536,0.3090169943749474,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,21.7,9.1,59.11,B
2015-06-06,48360381,1333307,161,False,2786,False,False,False,6,6,1,6,2015,2,False,False,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,0.9510565162951536,0.3090169943749474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,25.1,11.1,59.11,B
2015-06-07,48444220,1333307,99,False,2786,False,False,False,6,7,1,7,2015,2,False,False,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,0.9510565162951536,0.3090169943749474,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,22.0,11.2,59.11,B
2015-06-08,48523897,1333307,152,False,2786,False,False,False,6,8,2,1,2015,2,True,False,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.0506491688387126,0.5877852522924732,-0.8090169943749473,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,20.1,11.1,58.15,B
2015-06-09,48601206,1333307,92,False,2786,False,False,False,6,9,2,2,2015,2,True,False,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,21.3,10.9,60.15,B
2015-06-10,48677168,1333307,53,False,2786,False,False,False,6,10,2,3,2015,2,True,False,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.5877852522924732,-0.8090169943749473,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,22.1,11.1,61.36,B
2015-06-11,48751813,1333307,60,False,2786,False,False,False,6,11,2,4,2015,2,True,False,1.2246467991473532e-16,-1.0,0.7907757369376985,-0.6121059825476629,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,24.8,9.5,60.74,B
2015-06-12,48827238,1333307,78,False,2786,False,False,False,6,12,2,5,2015,2,True,False,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.7587581226927909,0.5877852522924732,-0.8090169943749473,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,22.9,7.2,59.96,B
